Id,Target
0088a1b6-bbb5-11e8-b2ba-ac1f6b6435d0,11
012c02f2-bbab-11e8-b2ba-ac1f6b6435d0,11
017c17c6-bbb8-11e8-b2ba-ac1f6b6435d0,11
01c87288-bbc2-11e8-b2bb-ac1f6b6435d0,11
0232b2ba-bbbd-11e8-b2ba-ac1f6b6435d0,11
029509ba-bbbd-11e8-b2ba-ac1f6b6435d0,11
0324803a-bbaa-11e8-b2ba-ac1f6b6435d0,11
0374c84e-bbbc-11e8-b2ba-ac1f6b6435d0,11
0390ebb4-bb9e-11e8-b2b9-ac1f6b6435d0,11
0058c62c-bbbe-11e8-b2ba-ac1f6b6435d0,12
023324a6-bbaf-11e8-b2ba-ac1f6b6435d0,12
024bce74-bbc4-11e8-b2bc-ac1f6b6435d0,12
037aef70-bbb3-11e8-b2ba-ac1f6b6435d0,12
047f516e-bba8-11e8-b2ba-ac1f6b6435d0,12
07ea59c6-bb9d-11e8-b2b9-ac1f6b6435d0,12
0972acd8-bbb3-11e8-b2ba-ac1f6b6435d0,12
0978effa-bbb6-11e8-b2ba-ac1f6b6435d0,12
0c5bacdc-bb9b-11e8-b2b9-ac1f6b6435d0,12
0d0e3bfe-bbc3-11e8-b2bc-ac1f6b6435d0,12
0051ccbc-bbbb-11e8-b2ba-ac1f6b6435d0,13
0726b10e-bb9a-11e8-b2b9-ac1f6b6435d0,13
09128904-bbb1-11e8-b2ba-ac1f6b6435d0,13
0b89204a-bbbf-11e8-b2ba-ac1f6b6435d0,13
0ed3a1e0-bbaa-11e8-b2ba-ac1f6b6435d0,13
15b85cce-bbc0-11e8-b2bb-ac1f6b6435d0,13
16c81cb2-bbca-11e8-b2bc-ac1f6b6435d0,13
17cb4352-bba5-11e8-b2ba-ac1f6b6435d0,13
1a6bd32a-bbc2-11e8-b2bb-ac1f6b6435d0,13
1ad416ea-bbbf-11e8-b2ba-ac1f6b6435d0,13
00716b36-bba6-11e8-b2ba-ac1f6b6435d0,14
01f870c0-bba7-11e8-b2ba-ac1f6b6435d0,14
022159ba-bbc8-11e8-b2bc-ac1f6b6435d0,14
028e8954-bbbe-11e8-b2ba-ac1f6b6435d0,14
03f12378-bba1-11e8-b2b9-ac1f6b6435d0,14
03f63d86-bbbf-11e8-b2ba-ac1f6b6435d0,14
041d6c96-bbb8-11e8-b2ba-ac1f6b6435d0,14
0435386e-bbbb-11e8-b2ba-ac1f6b6435d0,14
04e1059a-bbc5-11e8-b2bc-ac1f6b6435d0,14
0560baf4-bba9-11e8-b2ba-ac1f6b6435d0,14
0d53ebb4-bb9a-11e8-b2b9-ac1f6b6435d0,16
17b44cd2-bba6-11e8-b2ba-ac1f6b6435d0,16
1e23848a-bbaf-11e8-b2ba-ac1f6b6435d0,16
1e5fcdaa-bbaf-11e8-b2ba-ac1f6b6435d0,16
2e064b18-bbb8-11e8-b2ba-ac1f6b6435d0,16
2f5d09d2-bbb5-11e8-b2ba-ac1f6b6435d0,16
32387158-bba8-11e8-b2ba-ac1f6b6435d0,16
3b7f3c98-bbca-11e8-b2bc-ac1f6b6435d0,16
5cbb9716-bbb7-11e8-b2ba-ac1f6b6435d0,16
68af001a-bbb9-11e8-b2ba-ac1f6b6435d0,16
001838f8-bbca-11e8-b2bc-ac1f6b6435d0,18
0092d59c-bba5-11e8-b2ba-ac1f6b6435d0,18
01106f56-bbc9-11e8-b2bc-ac1f6b6435d0,18
011a3b06-bb9e-11e8-b2b9-ac1f6b6435d0,18
01747a40-bbc0-11e8-b2bb-ac1f6b6435d0,18
0340decc-bbb1-11e8-b2ba-ac1f6b6435d0,18
03cc65f6-bba1-11e8-b2b9-ac1f6b6435d0,18
0605a936-bb9c-11e8-b2b9-ac1f6b6435d0,18
0663a836-bbad-11e8-b2ba-ac1f6b6435d0,18
07152102-bbc5-11e8-b2bc-ac1f6b6435d0,18
00b5ec5e-bbb8-11e8-b2ba-ac1f6b6435d0,19
00ed4394-bbb2-11e8-b2ba-ac1f6b6435d0,19
0136e24a-bba0-11e8-b2b9-ac1f6b6435d0,19
0167f530-bbc1-11e8-b2bb-ac1f6b6435d0,19
017f7748-bba6-11e8-b2ba-ac1f6b6435d0,19
0204b9f0-bba4-11e8-b2b9-ac1f6b6435d0,19
02e2a5d6-bbad-11e8-b2ba-ac1f6b6435d0,19
0302db0a-bbc4-11e8-b2bc-ac1f6b6435d0,19
03558ade-bb9d-11e8-b2b9-ac1f6b6435d0,19
043ff8ba-bbc2-11e8-b2bb-ac1f6b6435d0,19
00638dd0-bbac-11e8-b2ba-ac1f6b6435d0,20
0367d960-bbb0-11e8-b2ba-ac1f6b6435d0,20
082e6c1a-bba2-11e8-b2b9-ac1f6b6435d0,20
08c14a0e-bbab-11e8-b2ba-ac1f6b6435d0,20
09a24d82-bbb1-11e8-b2ba-ac1f6b6435d0,20
09a67a8e-bbc4-11e8-b2bc-ac1f6b6435d0,20
09e1c1b0-bbc0-11e8-b2bb-ac1f6b6435d0,20
0a020f78-bba8-11e8-b2ba-ac1f6b6435d0,20
0c05db26-bbc9-11e8-b2bc-ac1f6b6435d0,20
118c8920-bbb8-11e8-b2ba-ac1f6b6435d0,20
00301238-bbb2-11e8-b2ba-ac1f6b6435d0,21
006cde8a-bbbb-11e8-b2ba-ac1f6b6435d0,21
008a780e-bb9e-11e8-b2b9-ac1f6b6435d0,21
00a71d92-bbb2-11e8-b2ba-ac1f6b6435d0,21
00ad4b4c-bbc4-11e8-b2bc-ac1f6b6435d0,21
0101c0be-bba6-11e8-b2ba-ac1f6b6435d0,21
011361ce-bba7-11e8-b2ba-ac1f6b6435d0,21
015652d0-bbb7-11e8-b2ba-ac1f6b6435d0,21
01c7157c-bba5-11e8-b2ba-ac1f6b6435d0,21
01fbb7f8-bbc0-11e8-b2bb-ac1f6b6435d0,21
01e7a2b4-bbba-11e8-b2ba-ac1f6b6435d0,22
024f501e-bbc7-11e8-b2bc-ac1f6b6435d0,22
026469ac-bb9c-11e8-b2b9-ac1f6b6435d0,22
0329744e-bbac-11e8-b2ba-ac1f6b6435d0,22
0384cd60-bbb3-11e8-b2ba-ac1f6b6435d0,22
03b49288-bba0-11e8-b2b9-ac1f6b6435d0,22
03e3827a-bba8-11e8-b2ba-ac1f6b6435d0,22
05a4b294-bbaa-11e8-b2ba-ac1f6b6435d0,22
06a3e6b0-bbbe-11e8-b2ba-ac1f6b6435d0,22
0b52384c-bb9b-11e8-b2b9-ac1f6b6435d0,22
002ff91e-bbb8-11e8-b2ba-ac1f6b6435d0,23
00344514-bbc2-11e8-b2bb-ac1f6b6435d0,23
004efaa2-bba5-11e8-b2ba-ac1f6b6435d0,23
00626a32-bbab-11e8-b2ba-ac1f6b6435d0,23
008a8630-bb9b-11e8-b2b9-ac1f6b6435d0,23
00ca1a3a-bbc7-11e8-b2bc-ac1f6b6435d0,23
00d693c0-bbbb-11e8-b2ba-ac1f6b6435d0,23
00f8ac7e-bbbd-11e8-b2ba-ac1f6b6435d0,23
0102707a-bba3-11e8-b2b9-ac1f6b6435d0,23
012ed836-bbc1-11e8-b2bb-ac1f6b6435d0,23
0598a6a8-bb9f-11e8-b2b9-ac1f6b6435d0,24
06be3aea-bbc5-11e8-b2bc-ac1f6b6435d0,24
0d0f30d8-bb9e-11e8-b2b9-ac1f6b6435d0,24
0e91c3d2-bba6-11e8-b2ba-ac1f6b6435d0,24
0fb87e86-bbc4-11e8-b2bc-ac1f6b6435d0,24
13491bf6-bbaa-11e8-b2ba-ac1f6b6435d0,24
13503b20-bbaf-11e8-b2ba-ac1f6b6435d0,24
14801286-bb9b-11e8-b2b9-ac1f6b6435d0,24
150381ee-bbb3-11e8-b2ba-ac1f6b6435d0,24
158fccce-bbb5-11e8-b2ba-ac1f6b6435d0,24
00383b44-bbbb-11e8-b2ba-ac1f6b6435d0,25
003957a8-bbb7-11e8-b2ba-ac1f6b6435d0,25
004f7c66-bb9b-11e8-b2b9-ac1f6b6435d0,25
0093f39a-bbc9-11e8-b2bc-ac1f6b6435d0,25
00ae0ea6-bb9c-11e8-b2b9-ac1f6b6435d0,25
00c58890-bbbc-11e8-b2ba-ac1f6b6435d0,25
01508fd4-bb9a-11e8-b2b9-ac1f6b6435d0,25
015b7388-bbac-11e8-b2ba-ac1f6b6435d0,25
01853df0-bbc3-11e8-b2bc-ac1f6b6435d0,25
01a2514a-bba7-11e8-b2ba-ac1f6b6435d0,25
014d20d2-bbaf-11e8-b2ba-ac1f6b6435d0,26
02ae4dca-bbaa-11e8-b2ba-ac1f6b6435d0,26
03865a92-bbbb-11e8-b2ba-ac1f6b6435d0,26
07433eda-bbb5-11e8-b2ba-ac1f6b6435d0,26
095ec18c-bbb3-11e8-b2ba-ac1f6b6435d0,26
0991d022-bbb3-11e8-b2ba-ac1f6b6435d0,26
0adeeabe-bb9f-11e8-b2b9-ac1f6b6435d0,26
0d1f1f60-bbc7-11e8-b2bc-ac1f6b6435d0,26
0d5b2b08-bbaf-11e8-b2ba-ac1f6b6435d0,26
1180ddd4-bba7-11e8-b2ba-ac1f6b6435d0,26
